INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I182025476,03502,Missing Person Located,MISSING PERSON - LOCATED,D4,624,,2018-04-05 18:51:00,2018,4,Thursday,18,Part Three,YAWKEY WAY,42.3465382,-71.09880598,"(42.34653820, -71.09880598)"
I182025459,03114,Investigate Property,INVESTIGATE PROPERTY,B2,289,,2018-04-05 18:56:00,2018,4,Thursday,18,Part Three,TREMONT ST,42.33402461,-71.09039049,"(42.33402461, -71.09039049)"
I182025469,03801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,A1,77,,2018-04-05 18:59:00,2018,4,Thursday,18,Part Three,CAMBRIDGE ST,42.36094387,-71.0612792,"(42.36094387, -71.06127920)"
I182026194,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C6,914,,2018-04-05 19:00:00,2018,4,Thursday,19,Part One,OLD COLONY AVE,42.32557398,-71.0524813,"(42.32557398, -71.05248130)"
I182025665,00724,Auto Theft,AUTO THEFT,E18,516,,2018-04-05 19:00:00,2018,4,Thursday,19,Part One,WILLIAMS AVE,42.2493422,-71.11823514,"(42.24934220, -71.11823514)"
I182025586,00724,Auto Theft,AUTO THEFT,E13,307,,2018-04-05 19:00:00,2018,4,Thursday,19,Part One,WARDMAN RD,42.31529421,-71.09486034,"(42.31529421, -71.09486034)"
I182025665,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),E18,516,,2018-04-05 19:00:00,2018,4,Thursday,19,Other,WILLIAMS AVE,42.2493422,-71.11823514,"(42.24934220, -71.11823514)"
I182025479,02900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B2,310,,2018-04-05 19:04:00,2018,4,Thursday,19,Part Two,ELBERT ST,42.31753036,-71.08637585,"(42.31753036, -71.08637585)"
I182025464,03201,Property Lost,PROPERTY - LOST,D14,774,,2018-04-05 19:08:00,2018,4,Thursday,19,Part Three,LOTHIAN RD,42.34037301,-71.15388143,"(42.34037301, -71.15388143)"
I182025478,03301,Verbal Disputes,VERBAL DISPUTE,B3,411,,2018-04-05 19:11:00,2018,4,Thursday,19,Part Three,FREELAND ST,42.27442169,-71.07888867,"(42.27442169, -71.07888867)"
I182025484,03301,Verbal Disputes,VERBAL DISPUTE,B2,239,,2018-04-05 19:14:00,2018,4,Thursday,19,Part Three,DUDLEY ST,42.31735472,-71.0658297,"(42.31735472, -71.06582970)"
I182025483,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,548,,2018-04-05 19:17:00,2018,4,Thursday,19,Part Three,BATEMAN ST,42.27170454,-71.1307987,"(42.27170454, -71.13079870)"
I182025502,03007,Medical Assistance,SUDDEN DEATH,E5,730,,2018-04-05 19:19:00,2018,4,Thursday,19,Part Three,VFW PKWY,42.2802082,-71.17087959,"(42.28020820, -71.17087959)"
I182025470,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D14,765,,2018-04-05 19:25:00,2018,4,Thursday,19,Part Two,BROOKS ST,42.35390015,-71.16295943,"(42.35390015, -71.16295943)"
I182025471,00724,Auto Theft,AUTO THEFT,D14,775,,2018-04-05 19:28:00,2018,4,Thursday,19,Part One,CHISWICK RD,42.34059097,-71.1519725,"(42.34059097, -71.15197250)"
I182025597,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,720,,2018-04-05 19:40:00,2018,4,Thursday,19,Part Three,CENTRE ST,42.28067898,-71.15817457,"(42.28067898, -71.15817457)"
I182025494,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,470,,2018-04-05 19:48:00,2018,4,Thursday,19,Part Three,SAVANNAH AVE,42.27643907,-71.09832164,"(42.27643907, -71.09832164)"
I182025486,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,296,,2018-04-05 19:49:00,2018,4,Thursday,19,Part Two,WARREN ST,42.32221645,-71.08206723,"(42.32221645, -71.08206723)"
I182025492,02647,Other,THREATS TO DO BODILY HARM,E13,639,,2018-04-05 19:52:00,2018,4,Thursday,19,Part Two,ROBINWOOD AVE,42.31668732,-71.11261214,"(42.31668732, -71.11261214)"
I182025481,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,222,,2018-04-05 19:54:00,2018,4,Thursday,19,Part Three,E BROADWAY,42.33563345,-71.03542263,"(42.33563345, -71.03542263)"
I182025493,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E5,675,,2018-04-05 20:00:00,2018,4,Thursday,20,Part Three,CONGREVE ST,42.28942828,-71.13835951,"(42.28942828, -71.13835951)"
I182025489,00301,Robbery,ROBBERY - STREET,C11, ,,2018-04-05 20:00:00,2018,4,Thursday,20,Part One,,42.30521265,-71.0683617,"(42.30521265, -71.06836170)"
I182025496,03108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",A1, ,,2018-04-05 20:00:00,2018,4,Thursday,20,Part Three,ROWES WHRF,,,
I182025497,02101,Operating Under the Influence,OPERATING UNDER THE INFLUENCE ALCOHOL,B3,470,,2018-04-05 20:18:00,2018,4,Thursday,20,Part Two,ITASCA ST,42.27560924,-71.10031808,"(42.27560924, -71.10031808)"
I182025499,03114,Investigate Property,INVESTIGATE PROPERTY,D4,129,,2018-04-05 20:21:00,2018,4,Thursday,20,Part Three,ARLINGTON ST,42.35125244,-71.070367,"(42.35125244, -71.07036700)"
I182025495,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A7,25,,2018-04-05 20:25:00,2018,4,Thursday,20,Part One,W EAGLE ST,42.38135785,-71.03768163,"(42.38135785, -71.03768163)"
I182025490,01848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A15,900,,2018-04-05 20:55:00,2018,4,Thursday,20,Part Two,WALFORD WAY,,,
I182025490,01843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,A15,900,,2018-04-05 20:55:00,2018,4,Thursday,20,Part Two,WALFORD WAY,,,
I182025490,01841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,A15,900,,2018-04-05 20:55:00,2018,4,Thursday,20,Part Two,WALFORD WAY,,,
I182025676,03115,Investigate Person,INVESTIGATE PERSON,D14,758,,2018-04-05 21:00:00,2018,4,Thursday,21,Part Three,WASHINGTON ST,42.35042609,-71.16637332,"(42.35042609, -71.16637332)"
I182025500,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,365,,2018-04-05 21:01:00,2018,4,Thursday,21,Part Three,GLENROSE RD,42.29168072,-71.05847274,"(42.29168072, -71.05847274)"
I182025643,00724,Auto Theft,AUTO THEFT,D14,796,,2018-04-05 21:30:00,2018,4,Thursday,21,Part One,COMMONWEALTH AVE,42.35034226,-71.12942937,"(42.35034226, -71.12942937)"
I182027168,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,444,,2018-04-05 21:30:00,2018,4,Thursday,21,Part Three,GLEASON ST,42.29755695,-71.08182045,"(42.29755695, -71.08182045)"
I182026350,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,822,,2018-04-05 21:30:00,2018,4,Thursday,21,Part Three,WASHINGTON ST,42.26582389,-71.15205431,"(42.26582389, -71.15205431)"
I182025504,03109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B2,318,,2018-04-05 21:40:00,2018,4,Thursday,21,Part Three,HUMBOLDT AVE,42.31024899,-71.0918393,"(42.31024899, -71.09183930)"
I182025503,03301,Verbal Disputes,VERBAL DISPUTE,C11,337,,2018-04-05 21:48:00,2018,4,Thursday,21,Part Three,VAUGHAN AVE,42.30626249,-71.07633157,"(42.30626249, -71.07633157)"
I182025506,03114,Investigate Property,INVESTIGATE PROPERTY,C6,194,,2018-04-05 21:50:00,2018,4,Thursday,21,Part Three,DORCHESTER ST,42.3301111,-71.05611033,"(42.33011110, -71.05611033)"
I182025507,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,318,,2018-04-05 21:52:00,2018,4,Thursday,21,Part Three,SEAVER ST,42.30878855,-71.09055618,"(42.30878855, -71.09055618)"
I182025519,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,629,,2018-04-05 22:09:00,2018,4,Thursday,22,Part One,PARK DR,42.34491446,-71.10428327,"(42.34491446, -71.10428327)"
I182025522,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E5,692,,2018-04-05 22:20:00,2018,4,Thursday,22,Part Three,GREATON RD,42.29224995,-71.15272034,"(42.29224995, -71.15272034)"
I182025511,01848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A15,900,,2018-04-05 22:32:00,2018,4,Thursday,22,Part Two,WALFORD WAY,,,
I182025516,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,944,Y,2018-04-05 22:35:00,2018,4,Thursday,22,Part One,AMES ST,42.28956988,-71.08510501,"(42.28956988, -71.08510501)"
I182025517,03112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B2,309,,2018-04-05 22:36:00,2018,4,Thursday,22,Part Three,LAUREL ST,42.32004502,-71.08522549,"(42.32004502, -71.08522549)"
I182025528,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,A7,27,,2018-04-05 23:19:00,2018,4,Thursday,23,Part Two,SUMNER ST,42.36967378,-71.04155054,"(42.36967378, -71.04155054)"
I182025527,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,588,,2018-04-05 23:33:00,2018,4,Thursday,23,Part Two,GURNEY ST,42.33254346,-71.09605866,"(42.33254346, -71.09605866)"
I182025532,00111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",C6,936,Y,2018-04-05 23:38:00,2018,4,Thursday,23,Part One,COSTELLO CIR,42.33971096,-71.05321163,"(42.33971096, -71.05321163)"
I182025531,03301,Verbal Disputes,VERBAL DISPUTE,C11,389,,2018-04-05 23:48:00,2018,4,Thursday,23,Part Three,ADAMS ST,42.28190506,-71.05878807,"(42.28190506, -71.05878807)"
I182025529,01402,Vandalism,VANDALISM,A1,116,,2018-04-05 23:48:00,2018,4,Thursday,23,Part Two,TYLER ST,42.3509006,-71.0606869,"(42.35090060, -71.06068690)"
I182043689,03201,Property Lost,PROPERTY - LOST,C11,462,,2018-04-06 00:00:00,2018,4,Friday,0,Part Three,BOWDOIN AVE,42.30090969,-71.07425843,"(42.30090969, -71.07425843)"
I182027533,03115,Investigate Person,INVESTIGATE PERSON,E18,512,,2018-04-06 00:00:00,2018,4,Friday,0,Part Three,FAIRMOUNT AVE,42.25169697,-71.11738135,"(42.25169697, -71.11738135)"
I182025548,03208,Property Lost,PROPERTY - MISSING,D4,172,,2018-04-06 00:00:00,2018,4,Friday,0,Part Three,ALBANY ST,42.34255919,-71.06270824,"(42.34255919, -71.06270824)"
I182025533,02905,Violations,VAL - OPERATING WITHOUT LICENSE,B2, ,,2018-04-06 00:41:00,2018,4,Friday,0,Part Two,MALCOLM X BLVD,,,
I182025692,00619,Larceny,LARCENY ALL OTHERS,D14,790,,2018-04-06 01:00:00,2018,4,Friday,1,Part One,ORKNEY RD,42.33691995,-71.14960316,"(42.33691995, -71.14960316)"
I182025691,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,219,,2018-04-06 01:00:00,2018,4,Friday,1,Part One,E EIGHTH ST,42.33126474,-71.04680751,"(42.33126474, -71.04680751)"
I182026119,00619,Larceny,LARCENY ALL OTHERS,A1,94,,2018-04-06 01:00:00,2018,4,Friday,1,Part One,STATE ST,42.359287,-71.05379102,"(42.35928700, -71.05379102)"
I182025534,03114,Investigate Property,INVESTIGATE PROPERTY,C11,356,,2018-04-06 01:04:00,2018,4,Friday,1,Part Three,GENEVA AVE,42.29848866,-71.06313294,"(42.29848866, -71.06313294)"
I182025539,03111,License Violation,LICENSE PREMISE VIOLATION,A1,121,,2018-04-06 01:22:00,2018,4,Friday,1,Part Three,TREMONT ST,42.34942864,-71.06536641,"(42.34942864, -71.06536641)"
I182025539,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,121,,2018-04-06 01:22:00,2018,4,Friday,1,Part Two,TREMONT ST,42.34942864,-71.06536641,"(42.34942864, -71.06536641)"
I182025535,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,464,,2018-04-06 01:32:00,2018,4,Friday,1,Part One,HARVARD ST,42.29076615,-71.09161537,"(42.29076615, -71.09161537)"
I182025535,03410,Towed,TOWED MOTOR VEHICLE,B3,464,,2018-04-06 01:32:00,2018,4,Friday,1,Part Three,HARVARD ST,42.29076615,-71.09161537,"(42.29076615, -71.09161537)"
I182025535,03109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B3,464,,2018-04-06 01:32:00,2018,4,Friday,1,Part Three,HARVARD ST,42.29076615,-71.09161537,"(42.29076615, -71.09161537)"
I182025535,02660,Other,OTHER OFFENSE,B3,464,,2018-04-06 01:32:00,2018,4,Friday,1,Part Two,HARVARD ST,42.29076615,-71.09161537,"(42.29076615, -71.09161537)"
I182025535,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,464,,2018-04-06 01:32:00,2018,4,Friday,1,Part One,HARVARD ST,42.29076615,-71.09161537,"(42.29076615, -71.09161537)"
I182025537,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,240,,2018-04-06 01:34:00,2018,4,Friday,1,Part Three,E COTTAGE ST,42.32004176,-71.06104118,"(42.32004176, -71.06104118)"
I182025536,01402,Vandalism,VANDALISM,D14,796,,2018-04-06 01:55:00,2018,4,Friday,1,Part Two,HARVARD AVE,42.35204779,-71.13180684,"(42.35204779, -71.13180684)"
I182025538,02101,Operating Under the Influence,OPERATING UNDER THE INFLUENCE ALCOHOL,A7,29,,2018-04-06 02:00:00,2018,4,Friday,2,Part Two,SUMNER ST,42.36884343,-71.03967544,"(42.36884343, -71.03967544)"
I182025538,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,A7,29,,2018-04-06 02:00:00,2018,4,Friday,2,Part Three,SUMNER ST,42.36884343,-71.03967544,"(42.36884343, -71.03967544)"
I182025540,02101,Operating Under the Influence,OPERATING UNDER THE INFLUENCE ALCOHOL,D14, ,,2018-04-06 02:01:00,2018,4,Friday,2,Part Two,BRIGHTON AVE,,,
I182025541,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A7,907,,2018-04-06 02:50:00,2018,4,Friday,2,Part Three,MAVERICK ST,42.37146769,-71.04195159,"(42.37146769, -71.04195159)"
I182025543,03114,Investigate Property,INVESTIGATE PROPERTY,E13,303,,2018-04-06 03:26:00,2018,4,Friday,3,Part Three,AMORY AVE,42.32066534,-71.10004987,"(42.32066534, -71.10004987)"
I182025544,00801,Simple Assault,ASSAULT - SIMPLE,D4,131,,2018-04-06 04:03:54,2018,4,Friday,4,Part Two,BEACON ST,42.35505244,-71.07390742,"(42.35505244, -71.07390742)"
I182025545,03111,License Violation,LICENSE PREMISE VIOLATION,C6,214,,2018-04-06 04:30:00,2018,4,Friday,4,Part Three,W BROADWAY,42.336112,-71.04665434,"(42.33611200, -71.04665434)"
I182025547,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B2, ,,2018-04-06 05:24:00,2018,4,Friday,5,Part Three,MELNEA CASS BLVD,,,
I182026839,00724,Auto Theft,AUTO THEFT,B3,432,,2018-04-06 06:00:00,2018,4,Friday,6,Part One,HANNON ST,42.28187558,-71.08550538,"(42.28187558, -71.08550538)"
I182025550,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,260,,2018-04-06 06:42:00,2018,4,Friday,6,Part Two,WOODFORD ST,42.31836105,-71.07106326,"(42.31836105, -71.07106326)"
I182025700,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,276,,2018-04-06 07:00:00,2018,4,Friday,7,Part One,WILLIAMS ST,42.33237733,-71.08237779,"(42.33237733, -71.08237779)"
I182025551,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,113,,2018-04-06 07:06:00,2018,4,Friday,7,Part Two,SUMMER ST,42.35426247,-71.05883334,"(42.35426247, -71.05883334)"
I182025553,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,358,,2018-04-06 07:16:00,2018,4,Friday,7,Part Three,CLAYBOURNE ST,42.29653192,-71.07125916,"(42.29653192, -71.07125916)"
I182025558,03501,Missing Person Reported,MISSING PERSON,C11,345,,2018-04-06 07:30:00,2018,4,Friday,7,Part Three,GREENVILLE ST,42.32696802,-71.08051941,"(42.32696802, -71.08051941)"
I182025558,03502,Missing Person Located,MISSING PERSON - LOCATED,C11,345,,2018-04-06 07:30:00,2018,4,Friday,7,Part Three,GREENVILLE ST,42.32696802,-71.08051941,"(42.32696802, -71.08051941)"
I182025555,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,C11,236,,2018-04-06 07:31:00,2018,4,Friday,7,Part Three,COLUMBIA RD,42.320004,-71.059683,"(42.32000400, -71.05968300)"
I182025554,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,458,,2018-04-06 07:40:00,2018,4,Friday,7,Part Three,BLUE HILL AVE,42.30288092,-71.08523964,"(42.30288092, -71.08523964)"
I182025693,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E13,582,,2018-04-06 08:00:00,2018,4,Friday,8,Part One,BYNNER ST,42.32324363,-71.10892316,"(42.32324363, -71.10892316)"
I182026637,03502,Missing Person Located,MISSING PERSON - LOCATED,C11,817,,2018-04-06 08:00:00,2018,4,Friday,8,Part Three,TALBOT AVE,42.28863812,-71.06631579,"(42.28863812, -71.06631579)"
I182026637,03501,Missing Person Reported,MISSING PERSON,C11,817,,2018-04-06 08:00:00,2018,4,Friday,8,Part Three,TALBOT AVE,42.28863812,-71.06631579,"(42.28863812, -71.06631579)"
I182025564,03115,Investigate Person,INVESTIGATE PERSON,A1,114,,2018-04-06 08:01:00,2018,4,Friday,8,Part Three,ATLANTIC AVE,42.35438252,-71.05213281,"(42.35438252, -71.05213281)"
I182025568,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,227,,2018-04-06 08:02:00,2018,4,Friday,8,Part One,E FOURTH ST,42.33485456,-71.0302343,"(42.33485456, -71.03023430)"
I182025562,03410,Towed,TOWED MOTOR VEHICLE,D14,793,,2018-04-06 08:06:00,2018,4,Friday,8,Part Three,BRAINERD RD,42.34654105,-71.13514595,"(42.34654105, -71.13514595)"
I182025557,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,292,,2018-04-06 08:15:00,2018,4,Friday,8,Part Two,JOHN ELIOT SQ,42.33001318,-71.09117863,"(42.33001318, -71.09117863)"
I182025563,03410,Towed,TOWED MOTOR VEHICLE,C6,188,,2018-04-06 08:18:00,2018,4,Friday,8,Part Three,SAINT MARGARET ST,42.32183637,-71.05928338,"(42.32183637, -71.05928338)"
I182025556,03001,Medical Assistance,DEATH INVESTIGATION,E13,509,,2018-04-06 08:19:00,2018,4,Friday,8,Part Three,WELD HILL ST,42.29876976,-71.11361184,"(42.29876976, -71.11361184)"
I182025705,00616,Larceny,LARCENY THEFT OF BICYCLE,D4,143,,2018-04-06 08:20:00,2018,4,Friday,8,Part One,BOYLSTON ST,42.34815229,-71.08450821,"(42.34815229, -71.08450821)"
I182025559,02907,Violations,VAL - OPERATING AFTER REV/SUSP.,B2, ,,2018-04-06 08:29:00,2018,4,Friday,8,Part Two,QUINCY ST,,,
I182024664,03114,Investigate Property,INVESTIGATE PROPERTY,C11,343,,2018-04-06 08:30:00,2018,4,Friday,8,Part Three,GENEVA AVE,42.30209614,-71.06922842,"(42.30209614, -71.06922842)"
I182025572,03410,Towed,TOWED MOTOR VEHICLE,A7,34,,2018-04-06 08:31:00,2018,4,Friday,8,Part Three,MARGINAL ST,42.36423833,-71.03344046,"(42.36423833, -71.03344046)"
I182025612,03410,Towed,TOWED MOTOR VEHICLE,A1,68,,2018-04-06 08:37:00,2018,4,Friday,8,Part Three,HANCOCK ST,42.36025385,-71.06447113,"(42.36025385, -71.06447113)"
I182025560,03125,Warrant Arrests,WARRANT ARREST,C6,175,,2018-04-06 08:51:00,2018,4,Friday,8,Part Three,GIBSON ST,42.29755533,-71.0597091,"(42.29755533, -71.05970910)"
I182025561,01402,Vandalism,VANDALISM,C6,936,,2018-04-06 08:54:00,2018,4,Friday,8,Part Two,D ST,42.33794261,-71.05184093,"(42.33794261, -71.05184093)"
I182025579,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,123,,2018-04-06 09:00:00,2018,4,Friday,9,Part Three,WASHINGTON ST,,,
I182025571,03801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,A1,117,,2018-04-06 09:11:00,2018,4,Friday,9,Part Three,HARRISON AVE,42.33401829,-71.07638124,"(42.33401829, -71.07638124)"
I182025567,03410,Towed,TOWED MOTOR VEHICLE,C11,355,,2018-04-06 09:23:00,2018,4,Friday,9,Part Three,DIX ST,42.29554105,-71.05928805,"(42.29554105, -71.05928805)"
I182025919,00615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,E13,578,,2018-04-06 09:30:00,2018,4,Friday,9,Part One,CHESTNUT AVE,42.31925861,-71.10514082,"(42.31925861, -71.10514082)"
I182025919,0670,License Plate Related Incidents,RECOVERED STOLEN PLATE,E13,578,,2018-04-06 09:30:00,2018,4,Friday,9,Other,CHESTNUT AVE,42.31925861,-71.10514082,"(42.31925861, -71.10514082)"
I182025588,03410,Towed,TOWED MOTOR VEHICLE,D4,149,,2018-04-06 09:45:00,2018,4,Friday,9,Part Three,W CANTON ST,42.34543327,-71.07739498,"(42.34543327, -71.07739498)"
I182025583,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C6,175,,2018-04-06 10:07:00,2018,4,Friday,10,Part Three,SOUTHAMPTON ST,42.33136635,-71.066409,"(42.33136635, -71.06640900)"
I182025599,00617,Larceny,LARCENY THEFT FROM BUILDING,B2,278,,2018-04-06 10:12:00,2018,4,Friday,10,Part One,HARRISON AVE,42.33153805,-71.08015661,"(42.33153805, -71.08015661)"
I182025580,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,172,,2018-04-06 10:15:00,2018,4,Friday,10,Part Three,ALBANY ST,42.33428841,-71.07239518,"(42.33428841, -71.07239518)"
I182025576,03410,Towed,TOWED MOTOR VEHICLE,C6,226,,2018-04-06 10:24:00,2018,4,Friday,10,Part Three,I ST,42.33512931,-71.03996713,"(42.33512931, -71.03996713)"
I182025589,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,A1, ,,2018-04-06 10:25:00,2018,4,Friday,10,Part Three,,42.35965156,-71.05179963,"(42.35965156, -71.05179963)"
I182025587,03125,Warrant Arrests,WARRANT ARREST,B2, ,,2018-04-06 10:29:00,2018,4,Friday,10,Part Three,BLUE HILL AVE,,,
I182025587,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,,2018-04-06 10:29:00,2018,4,Friday,10,Part Three,BLUE HILL AVE,,,
I182025587,02907,Violations,VAL - OPERATING AFTER REV/SUSP.,B2, ,,2018-04-06 10:29:00,2018,4,Friday,10,Part Two,BLUE HILL AVE,,,
I182025596,03410,Towed,TOWED MOTOR VEHICLE,C6,256,,2018-04-06 10:30:00,2018,4,Friday,10,Part Three,MOUNT VERNON ST,42.31779354,-71.04210959,"(42.31779354, -71.04210959)"
I182025581,03410,Towed,TOWED MOTOR VEHICLE,D4,626,,2018-04-06 10:34:00,2018,4,Friday,10,Part Three,PETERBOROUGH ST,42.34339388,-71.09849282,"(42.34339388, -71.09849282)"
I182025582,01810,Drug Violation,DRUGS - SALE / MANUFACTURING,B3,464,,2018-04-06 10:39:00,2018,4,Friday,10,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I182025594,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,296,,2018-04-06 10:48:00,2018,4,Friday,10,Part Three,COPELAND ST,42.32282213,-71.07984061,"(42.32282213, -71.07984061)"
I182025585,03803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,D4, ,,2018-04-06 10:48:00,2018,4,Friday,10,Part Three,MASSACHUSETTS AVE,,,
I182025784,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C11, ,,2018-04-06 10:50:00,2018,4,Friday,10,Part One,BOWDOIN ST,,,
I182025584,03201,Property Lost,PROPERTY - LOST,B3,469,,2018-04-06 10:53:00,2018,4,Friday,10,Part Three,MATTAPAN ST,42.27732507,-71.09483139,"(42.27732507, -71.09483139)"
I182025593,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,438,,2018-04-06 11:00:00,2018,4,Friday,11,Part One,COLONIAL AVE,42.29040923,-71.07693574,"(42.29040923, -71.07693574)"
I182025593,01402,Vandalism,VANDALISM,B3,438,,2018-04-06 11:00:00,2018,4,Friday,11,Part Two,COLONIAL AVE,42.29040923,-71.07693574,"(42.29040923, -71.07693574)"
I182029569,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,C11,340,,2018-04-06 11:00:00,2018,4,Friday,11,Part Two,MOUNT IDA RD,42.30629091,-71.06512497,"(42.30629091, -71.06512497)"
I182025608,02647,Other,THREATS TO DO BODILY HARM,D14,796,,2018-04-06 11:00:00,2018,4,Friday,11,Part Two,HARVARD AVE,42.34966751,-71.13048678,"(42.34966751, -71.13048678)"
I182025595,03109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,E18,501,,2018-04-06 11:01:00,2018,4,Friday,11,Part Three,HYDE PARK AVE,42.28063521,-71.1188961,"(42.28063521, -71.11889610)"
I182025590,03125,Warrant Arrests,WARRANT ARREST,B2,280,,2018-04-06 11:02:00,2018,4,Friday,11,Part Three,TABER ST,42.33010198,-71.0831964,"(42.33010198, -71.08319640)"
I182025652,03201,Property Lost,PROPERTY - LOST,A1,102,,2018-04-06 11:10:00,2018,4,Friday,11,Part Three,WINTER ST,42.35602373,-71.06177615,"(42.35602373, -71.06177615)"
I182025598,03803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,425,,2018-04-06 11:10:37,2018,4,Friday,11,Part Three,BABSON ST,42.27404658,-71.09201819,"(42.27404658, -71.09201819)"
I182025610,01402,Vandalism,VANDALISM,B2,315,,2018-04-06 11:19:00,2018,4,Friday,11,Part Two,WAUMBECK ST,42.31348708,-71.08460242,"(42.31348708, -71.08460242)"
I182025610,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,315,,2018-04-06 11:19:00,2018,4,Friday,11,Part Three,WAUMBECK ST,42.31348708,-71.08460242,"(42.31348708, -71.08460242)"
I182025625,00613,Larceny,LARCENY SHOPLIFTING,B2,287,,2018-04-06 11:25:00,2018,4,Friday,11,Part One,WASHINGTON ST,42.33044113,-71.08373481,"(42.33044113, -71.08373481)"
I182026654,03501,Missing Person Reported,MISSING PERSON,E5,563,,2018-04-06 11:26:00,2018,4,Friday,11,Part Three,FAWNDALE RD,42.29011783,-71.12187904,"(42.29011783, -71.12187904)"
