INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I172055882,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14,765,,2017-07-10 22:35:00,2017,7,Monday,22,Part Three,NEWCASTLE RD,42.35380022,-71.16050525,"(42.35380022, -71.16050525)"
I172055878,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,E13,570,,2017-07-10 22:37:00,2017,7,Monday,22,Part Three,FOREST HILLS ST,42.30694221,-71.10269553,"(42.30694221, -71.10269553)"
I172055886,03410,Towed,TOWED MOTOR VEHICLE,B2,586,,2017-07-10 22:42:00,2017,7,Monday,22,Part Three,HILLSIDE ST,42.32950195,-71.09971911,"(42.32950195, -71.09971911)"
I172055881,03820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,B2,566,,2017-07-10 22:53:00,2017,7,Monday,22,Part Three,JEWISH WAR VETERANS DR,42.29765063,-71.09178006,"(42.29765063, -71.09178006)"
I172056718,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D4,143,,2017-07-10 23:00:00,2017,7,Monday,23,Part Two,BOYLSTON ST,42.34862382,-71.08277637,"(42.34862382, -71.08277637)"
I172057270,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,C11,338,,2017-07-10 23:00:00,2017,7,Monday,23,Part One,NAVILLUS TER,42.30998781,-71.06213111,"(42.30998781, -71.06213111)"
I172056072,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,184,,2017-07-10 23:00:00,2017,7,Monday,23,Part Three,BELDEN ST,42.32005616,-71.06587012,"(42.32005616, -71.06587012)"
I172055885,01402,Vandalism,VANDALISM,D4,271,,2017-07-10 23:06:00,2017,7,Monday,23,Part Two,NORTHAMPTON ST,42.33491745,-71.07632286,"(42.33491745, -71.07632286)"
I172055883,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,, ,,2017-07-10 23:08:00,2017,7,Monday,23,Part Three,,42.33119415,-71.07700218,"(42.33119415, -71.07700218)"
I172055876,00724,Auto Theft,AUTO THEFT,C6,231,,2017-07-10 23:11:00,2017,7,Monday,23,Part One,MARINE RD,42.33070424,-71.03193306,"(42.33070424, -71.03193306)"
I172055877,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A7,7,,2017-07-10 23:17:00,2017,7,Monday,23,Part One,GLADSTONE ST,42.38914357,-71.00166073,"(42.38914357, -71.00166073)"
I172055894,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A15,58,,2017-07-10 23:27:00,2017,7,Monday,23,Part Three,DUNSTABLE ST,42.376852,-71.06887255,"(42.37685200, -71.06887255)"
I172055984,03301,Verbal Disputes,VERBAL DISPUTE,C11,338,,2017-07-11 00:00:00,2017,7,Tuesday,0,Part Three,BOWDOIN ST,42.30982594,-71.06364294,"(42.30982594, -71.06364294)"
I182005287,03205,License Plate Related Incidents,M/V PLATES - LOST,D14,794,,2017-07-11 00:00:00,2017,7,Tuesday,0,Part Three,ALLSTON ST,42.34984183,-71.13678902,"(42.34984183, -71.13678902)"
I172056106,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,351,,2017-07-11 00:00:00,2017,7,Tuesday,0,Part Three,DORCHESTER AVE,42.30114533,-71.05991447,"(42.30114533, -71.05991447)"
I172055940,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,559,,2017-07-11 00:00:00,2017,7,Tuesday,0,Part Three,KITTREDGE ST,42.28279241,-71.12893799,"(42.28279241, -71.12893799)"
I172056172,00613,Larceny,LARCENY SHOPLIFTING,A1,93,,2017-07-11 00:00:00,2017,7,Tuesday,0,Part One,NORTH ST,42.36045096,-71.05644018,"(42.36045096, -71.05644018)"
I172056172,03125,Warrant Arrests,WARRANT ARREST,A1,93,,2017-07-11 00:00:00,2017,7,Tuesday,0,Part Three,NORTH ST,42.36045096,-71.05644018,"(42.36045096, -71.05644018)"
I172096090,01201,Embezzlement,EMBEZZLEMENT,D14,804,,2017-07-11 00:00:00,2017,7,Tuesday,0,Part Two,GUEST ST,42.35723474,-71.14703266,"(42.35723474, -71.14703266)"
I172055888,03410,Towed,TOWED MOTOR VEHICLE,D4,171,,2017-07-11 00:12:00,2017,7,Tuesday,0,Part Three,HARRISON AVE,42.33581733,-71.07404383,"(42.33581733, -71.07404383)"
I172055898,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,83,,2017-07-11 00:12:00,2017,7,Tuesday,0,Part Three,CHARTER ST,42.3670863,-71.05440559,"(42.36708630, -71.05440559)"
I172055895,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,362,,2017-07-11 00:16:00,2017,7,Tuesday,0,Part Three,KENWOOD ST,42.29191251,-71.07049431,"(42.29191251, -71.07049431)"
I172055897,03115,Investigate Person,INVESTIGATE PERSON,E5,551,,2017-07-11 00:23:00,2017,7,Tuesday,0,Part Three,GLENDOWER RD,42.27562519,-71.13142204,"(42.27562519, -71.13142204)"
I172055893,03125,Warrant Arrests,WARRANT ARREST,A1,112,,2017-07-11 00:24:00,2017,7,Tuesday,0,Part Three,HARRISON AVENUE EXT,42.35314285,-71.06144288,"(42.35314285, -71.06144288)"
I172055896,03119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,D4, ,,2017-07-11 00:31:00,2017,7,Tuesday,0,Part Three,,,,
I172055896,01848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D4, ,,2017-07-11 00:31:00,2017,7,Tuesday,0,Part Two,,,,
I172055896,02900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,D4, ,,2017-07-11 00:31:00,2017,7,Tuesday,0,Part Two,,,,
I172055901,03301,Verbal Disputes,VERBAL DISPUTE,C11,345,,2017-07-11 00:49:00,2017,7,Tuesday,0,Part Three,BENTHAM RD,42.30328747,-71.06363409,"(42.30328747, -71.06363409)"
I172055899,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,241,,2017-07-11 00:49:00,2017,7,Tuesday,0,Part Three,SUMNER ST,42.31727185,-71.06218928,"(42.31727185, -71.06218928)"
I172055902,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A15,900,,2017-07-11 01:00:00,2017,7,Tuesday,1,Part One,MEDFORD ST,42.37913651,-71.05648765,"(42.37913651, -71.05648765)"
I172056417,03201,Property Lost,PROPERTY - LOST,A1,92,,2017-07-11 01:00:00,2017,7,Tuesday,1,Part Three,CITY HALL PLZ,42.35972137,-71.0585236,"(42.35972137, -71.05852360)"
I172056607,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,A1,94,,2017-07-11 01:15:00,2017,7,Tuesday,1,Part Two,COMMERCIAL ST,42.35952721,-71.05358839,"(42.35952721, -71.05358839)"
I172055909,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,A15,427,,2017-07-11 01:39:00,2017,7,Tuesday,1,Part Two,WARREN ST,42.32823419,-71.08328981,"(42.32823419, -71.08328981)"
I172055914,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A1,104,,2017-07-11 01:40:00,2017,7,Tuesday,1,Part One,FRANKLIN ST,42.35555882,-71.05849336,"(42.35555882, -71.05849336)"
I172055923,00724,Auto Theft,AUTO THEFT,C11,823,,2017-07-11 02:00:00,2017,7,Tuesday,2,Part One,DEWOLF ST,42.3107776,-71.06060553,"(42.31077760, -71.06060553)"
I172055904,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4, ,,2017-07-11 02:00:00,2017,7,Tuesday,2,Part Two,,42.3425037,-71.10178609,"(42.34250370, -71.10178609)"
I172055900,03501,Missing Person Reported,MISSING PERSON,A7,902,,2017-07-11 02:01:00,2017,7,Tuesday,2,Part Three,S BREMEN ST,42.36780297,-71.03943328,"(42.36780297, -71.03943328)"
I172055900,03502,Missing Person Located,MISSING PERSON - LOCATED,A7,902,,2017-07-11 02:01:00,2017,7,Tuesday,2,Part Three,S BREMEN ST,42.36780297,-71.03943328,"(42.36780297, -71.03943328)"
I172055905,03803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,443,,2017-07-11 02:06:00,2017,7,Tuesday,2,Part Three,WARNER ST,42.29579246,-71.08025092,"(42.29579246, -71.08025092)"
I172055906,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1, ,,2017-07-11 02:19:00,2017,7,Tuesday,2,Part Two,BEDFORD ST,,,
I172055908,03410,Towed,TOWED MOTOR VEHICLE,, ,,2017-07-11 02:31:00,2017,7,Tuesday,2,Part Three,CHARLES,,,
I172055907,03301,Verbal Disputes,VERBAL DISPUTE,B3,427,,2017-07-11 03:17:00,2017,7,Tuesday,3,Part Three,BLUE HILL AVE,42.27891807,-71.0931412,"(42.27891807, -71.09314120)"
I172058571,03115,Investigate Person,INVESTIGATE PERSON,C11,340,,2017-07-11 03:45:00,2017,7,Tuesday,3,Part Three,FOX ST,42.30665904,-71.06256742,"(42.30665904, -71.06256742)"
I172055911,03115,Investigate Person,INVESTIGATE PERSON,D4,169,,2017-07-11 03:46:00,2017,7,Tuesday,3,Part Three,E NEWTON ST,42.3367113,-71.07102057,"(42.33671130, -71.07102057)"
I172055910,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,105,,2017-07-11 03:47:00,2017,7,Tuesday,3,Part Two,SUMMER ST,42.35450139,-71.05916774,"(42.35450139, -71.05916774)"
I172055913,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,359,,2017-07-11 05:57:00,2017,7,Tuesday,5,Part Three,WASHINGTON ST,42.29360585,-71.0718865,"(42.29360585, -71.07188650)"
I172056352,01402,Vandalism,VANDALISM,E13,571,,2017-07-11 06:00:00,2017,7,Tuesday,6,Part Two,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I172056727,03201,Property Lost,PROPERTY - LOST,A15,900,,2017-07-11 06:00:00,2017,7,Tuesday,6,Part Three,DECATUR ST,42.37789371,-71.0542737,"(42.37789371, -71.05427370)"
I172055915,03114,Investigate Property,INVESTIGATE PROPERTY,C6,216,,2017-07-11 06:27:00,2017,7,Tuesday,6,Part Three,DORCHESTER ST,42.33227604,-71.05205464,"(42.33227604, -71.05205464)"
I172055918,00301,Robbery,ROBBERY - STREET,A7,24,,2017-07-11 06:48:00,2017,7,Tuesday,6,Part One,EUTAW ST,42.37885719,-71.0385555,"(42.37885719, -71.03855550)"
I172055917,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,260,,2017-07-11 06:51:00,2017,7,Tuesday,6,Part One,HOWARD AVE,42.31924535,-71.07287543,"(42.31924535, -71.07287543)"
I172056357,03502,Missing Person Located,MISSING PERSON - LOCATED,D14,779,,2017-07-11 07:00:00,2017,7,Tuesday,7,Part Three,CAMBRIDGE ST,42.35061399,-71.14601036,"(42.35061399, -71.14601036)"
I172056357,03501,Missing Person Reported,MISSING PERSON,D14,779,,2017-07-11 07:00:00,2017,7,Tuesday,7,Part Three,CAMBRIDGE ST,42.35061399,-71.14601036,"(42.35061399, -71.14601036)"
I172055920,03125,Warrant Arrests,WARRANT ARREST,D4,165,,2017-07-11 07:13:00,2017,7,Tuesday,7,Part Three,HARRISON AVE,42.34285014,-71.06516235,"(42.34285014, -71.06516235)"
I172055920,01402,Vandalism,VANDALISM,D4,165,,2017-07-11 07:13:00,2017,7,Tuesday,7,Part Two,HARRISON AVE,42.34285014,-71.06516235,"(42.34285014, -71.06516235)"
I172055922,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,341,,2017-07-11 07:20:00,2017,7,Tuesday,7,Part Two,SPEEDWELL ST,42.30406722,-71.06760042,"(42.30406722, -71.06760042)"
I172055925,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,320,,2017-07-11 07:30:00,2017,7,Tuesday,7,Part Three,HOWLAND ST,42.31118036,-71.08311324,"(42.31118036, -71.08311324)"
I172056321,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A7,26,,2017-07-11 07:30:00,2017,7,Tuesday,7,Part One,MERIDIAN ST,42.38289141,-71.03930932,"(42.38289141, -71.03930932)"
I172055929,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,C11,462,,2017-07-11 07:53:00,2017,7,Tuesday,7,Part Three,EVERTON ST,42.30399542,-71.07206043,"(42.30399542, -71.07206043)"
I172055928,03115,Investigate Person,INVESTIGATE PERSON,D4,160,,2017-07-11 07:55:00,2017,7,Tuesday,7,Part Three,MILFORD ST,42.34412614,-71.0698022,"(42.34412614, -71.06980220)"
I172056152,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,388,,2017-07-11 07:56:00,2017,7,Tuesday,7,Part Three,DORCHESTER AVE,42.27273548,-71.06792411,"(42.27273548, -71.06792411)"
I172056730,00617,Larceny,LARCENY THEFT FROM BUILDING,E5,712,,2017-07-11 08:00:00,2017,7,Tuesday,8,Part One,ROCKINGHAM AVE,42.26454355,-71.15726319,"(42.26454355, -71.15726319)"
I172057302,00724,Auto Theft,AUTO THEFT,B2,293,,2017-07-11 08:00:00,2017,7,Tuesday,8,Part One,CEDAR ST,42.32598378,-71.09180244,"(42.32598378, -71.09180244)"
I172055946,01815,Drug Violation,DRUGS - POSSESSION,D4,171,,2017-07-11 08:00:00,2017,7,Tuesday,8,Part Two,ALBANY ST,42.33428841,-71.07239518,"(42.33428841, -71.07239518)"
I172056039,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D4,618,,2017-07-11 08:00:00,2017,7,Tuesday,8,Part Two,HUNTINGTON AVE,42.34091586,-71.08771531,"(42.34091586, -71.08771531)"
I172055930,03119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,B2,691,,2017-07-11 08:22:00,2017,7,Tuesday,8,Part Three,CENTRE ST,42.28709355,-71.14822128,"(42.28709355, -71.14822128)"
I172055936,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,E13,568,,2017-07-11 08:23:00,2017,7,Tuesday,8,Part Three,SIGOURNEY ST,42.30892227,-71.09986991,"(42.30892227, -71.09986991)"
I172055935,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B3, ,,2017-07-11 08:25:00,2017,7,Tuesday,8,Part Three,BLUE HILL AVE,,,
I172055987,03625,Other,DANGEROUS OR HAZARDOUS CONDITION,A15,900,,2017-07-11 08:28:00,2017,7,Tuesday,8,Part Three,CHELSEA ST,42.37622601,-71.05522186,"(42.37622601, -71.05522186)"
I172055939,00301,Robbery,ROBBERY - STREET,D4,620,,2017-07-11 08:28:00,2017,7,Tuesday,8,Part One,MASSACHUSETTS AVE,42.34621459,-71.08721196,"(42.34621459, -71.08721196)"
I172055934,03410,Towed,TOWED MOTOR VEHICLE,E13,610,,2017-07-11 08:31:00,2017,7,Tuesday,8,Part Three,ZAMORA ST,42.32206713,-71.11296494,"(42.32206713, -71.11296494)"
I172055950,03410,Towed,TOWED MOTOR VEHICLE,D14,788,,2017-07-11 08:32:00,2017,7,Tuesday,8,Part Three,COMMONWEALTH AVE,42.34136871,-71.14864682,"(42.34136871, -71.14864682)"
I172055943,03115,Investigate Person,INVESTIGATE PERSON,C11,393,,2017-07-11 08:40:00,2017,7,Tuesday,8,Part Three,WRENTHAM ST,42.28882395,-71.05717588,"(42.28882395, -71.05717588)"
I172055951,00619,Larceny,LARCENY ALL OTHERS,C6, ,,2017-07-11 08:47:00,2017,7,Tuesday,8,Part One,COLUMBIA RD,42.32239429,-71.05176352,"(42.32239429, -71.05176352)"
I172055948,03007,Medical Assistance,SUDDEN DEATH,B2,292,,2017-07-11 08:55:00,2017,7,Tuesday,8,Part Three,JOHN ELIOT SQ,42.33001318,-71.09117863,"(42.33001318, -71.09117863)"
I172057757,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,307,,2017-07-11 09:00:00,2017,7,Tuesday,9,Part Three,WALNUT PARK,42.31591905,-71.09691295,"(42.31591905, -71.09691295)"
I172067222,03208,Property Lost,PROPERTY - MISSING,C11,257,,2017-07-11 09:00:00,2017,7,Tuesday,9,Part Three,CUSHING AVE,42.31441605,-71.06448504,"(42.31441605, -71.06448504)"
I172055945,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4, ,,2017-07-11 09:00:00,2017,7,Tuesday,9,Part Three,HUNTINGTON AVE,,,
I172055949,03801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,B3, ,,2017-07-11 09:01:00,2017,7,Tuesday,9,Part Three,BLUE HILL AVE,,,
I172055941,01402,Vandalism,VANDALISM,D4,620,,2017-07-11 09:09:00,2017,7,Tuesday,9,Part Two,WHIPPLE ST,42.34502652,-71.08876921,"(42.34502652, -71.08876921)"
I172059178,03201,Property Lost,PROPERTY - LOST,B2,280,,2017-07-11 09:15:00,2017,7,Tuesday,9,Part Three,WASHINGTON ST,42.33044113,-71.08373481,"(42.33044113, -71.08373481)"
I172055955,03115,Investigate Person,INVESTIGATE PERSON,D4,623,,2017-07-11 09:23:00,2017,7,Tuesday,9,Part Three,COMMONWEALTH AVE,42.34877575,-71.09606805,"(42.34877575, -71.09606805)"
I172055956,00613,Larceny,LARCENY SHOPLIFTING,A1,112,,2017-07-11 09:25:00,2017,7,Tuesday,9,Part One,WASHINGTON ST,42.35512339,-71.0608798,"(42.35512339, -71.06087980)"
I172056582,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,E18,513,,2017-07-11 09:30:00,2017,7,Tuesday,9,Part Two,FAIRMOUNT AVE,42.25001483,-71.11563053,"(42.25001483, -71.11563053)"
I172056668,03201,Property Lost,PROPERTY - LOST,B2,268,,2017-07-11 09:30:00,2017,7,Tuesday,9,Part Three,DEARBORN ST,42.32909775,-71.07906694,"(42.32909775, -71.07906694)"
I172055978,02610,Other,TRESPASSING,C6,175,,2017-07-11 09:33:00,2017,7,Tuesday,9,Part Two,SOUTHAMPTON ST,42.33233682,-71.07129642,"(42.33233682, -71.07129642)"
I172055960,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,332,,2017-07-11 09:40:00,2017,7,Tuesday,9,Part Three,COLUMBIA RD,42.3119196,-71.06913007,"(42.31191960, -71.06913007)"
I172055962,02004,Offenses Against Child / Family,CHILD ABANDONMENT (NO ASSAULT),B3, ,,2017-07-11 09:42:00,2017,7,Tuesday,9,Part Two,BLUE HILL AVE,,,
I172055957,00617,Larceny,LARCENY THEFT FROM BUILDING,D4,134,,2017-07-11 09:42:00,2017,7,Tuesday,9,Part One,BOYLSTON ST,42.3503787,-71.07626098,"(42.35037870, -71.07626098)"
I172056574,02629,Harassment,HARASSMENT,E18,547,,2017-07-11 09:48:00,2017,7,Tuesday,9,Part Two,HALLRON ST,42.2703168,-71.12814044,"(42.27031680, -71.12814044)"
I172055965,03207,Property Found,PROPERTY - FOUND,C11,395,,2017-07-11 09:52:00,2017,7,Tuesday,9,Part Three,HURON CIR,42.28198552,-71.06288118,"(42.28198552, -71.06288118)"
I172055953,00301,Robbery,ROBBERY - STREET,D4,168,,2017-07-11 09:53:00,2017,7,Tuesday,9,Part One,SHAWMUT AVE,42.33930507,-71.07505959,"(42.33930507, -71.07505959)"
I172055964,03125,Warrant Arrests,WARRANT ARREST,A1,101,,2017-07-11 09:56:00,2017,7,Tuesday,9,Part Three,INDIA ST,42.35847666,-71.05324087,"(42.35847666, -71.05324087)"
I172055964,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,101,,2017-07-11 09:56:00,2017,7,Tuesday,9,Part Two,INDIA ST,42.35847666,-71.05324087,"(42.35847666, -71.05324087)"
I172055964,00301,Robbery,ROBBERY - STREET,A1,101,,2017-07-11 09:56:00,2017,7,Tuesday,9,Part One,INDIA ST,42.35847666,-71.05324087,"(42.35847666, -71.05324087)"
I172055988,00619,Larceny,LARCENY ALL OTHERS,A1,76,,2017-07-11 10:00:00,2017,7,Tuesday,10,Part One,CAUSEWAY ST,42.36571448,-71.06061587,"(42.36571448, -71.06061587)"
I172056063,00617,Larceny,LARCENY THEFT FROM BUILDING,E13,906,,2017-07-11 10:00:00,2017,7,Tuesday,10,Part One,AMERICAN LEGION HWY,42.27531312,-71.11587798,"(42.27531312, -71.11587798)"
I172055958,03301,Verbal Disputes,VERBAL DISPUTE,C11,345,,2017-07-11 10:06:00,2017,7,Tuesday,10,Part Three,BENTHAM RD,42.30328747,-71.06363409,"(42.30328747, -71.06363409)"
I172056007,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,111,,2017-07-11 10:13:00,2017,7,Tuesday,10,Part Three,WASHINGTON ST,42.35512339,-71.0608798,"(42.35512339, -71.06087980)"
I172055961,02006,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W ARREST,B2,288,,2017-07-11 10:19:00,2017,7,Tuesday,10,Part Two,WASHINGTON ST,42.33011862,-71.08425106,"(42.33011862, -71.08425106)"
I172055961,01402,Vandalism,VANDALISM,B2,288,,2017-07-11 10:19:00,2017,7,Tuesday,10,Part Two,WASHINGTON ST,42.33011862,-71.08425106,"(42.33011862, -71.08425106)"
I172055980,03115,Investigate Person,INVESTIGATE PERSON,E5,681,,2017-07-11 10:27:00,2017,7,Tuesday,10,Part Three,WASHINGTON ST,42.27982532,-71.135234,"(42.27982532, -71.13523400)"
I172055967,03125,Warrant Arrests,WARRANT ARREST,A1, ,,2017-07-11 10:33:00,2017,7,Tuesday,10,Part Three,BEACON ST,,,
I172055974,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,390,,2017-07-11 10:38:00,2017,7,Tuesday,10,Part Three,VERDUN ST,42.28259826,-71.05956191,"(42.28259826, -71.05956191)"
I172058793,00617,Larceny,LARCENY THEFT FROM BUILDING,E13,948,,2017-07-11 10:42:00,2017,7,Tuesday,10,Part One,AMORY ST,42.31915678,-71.10067583,"(42.31915678, -71.10067583)"
I172055971,03301,Verbal Disputes,VERBAL DISPUTE,C11,460,,2017-07-11 10:44:00,2017,7,Tuesday,10,Part Three,STRATHCONA RD,42.30521091,-71.0793013,"(42.30521091, -71.07930130)"
I172055970,03112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B2,262,,2017-07-11 10:45:00,2017,7,Tuesday,10,Part Three,W COTTAGE ST,42.32105956,-71.07313291,"(42.32105956, -71.07313291)"
I172055966,01402,Vandalism,VANDALISM,E13,307,,2017-07-11 10:45:00,2017,7,Tuesday,10,Part Two,WESTMINSTER AVE,42.31558613,-71.09399361,"(42.31558613, -71.09399361)"
I172055966,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,E13,307,,2017-07-11 10:45:00,2017,7,Tuesday,10,Part One,WESTMINSTER AVE,42.31558613,-71.09399361,"(42.31558613, -71.09399361)"
I172055994,00617,Larceny,LARCENY THEFT FROM BUILDING,B2,329,,2017-07-11 10:50:00,2017,7,Tuesday,10,Part One,BLUE HILL AVE,42.30938437,-71.08262277,"(42.30938437, -71.08262277)"
I172056028,03115,Investigate Person,INVESTIGATE PERSON,C6,232,,2017-07-11 10:59:00,2017,7,Tuesday,10,Part Three,TWOMEY CT,42.33369405,-71.02591188,"(42.33369405, -71.02591188)"
I172056014,03207,Property Found,PROPERTY - FOUND,C6,214,,2017-07-11 11:00:00,2017,7,Tuesday,11,Part Three,W BROADWAY,42.336112,-71.04665434,"(42.33611200, -71.04665434)"
I172056022,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,492,,2017-07-11 11:00:00,2017,7,Tuesday,11,Part Three,WESTMINSTER ST,42.26478761,-71.11481851,"(42.26478761, -71.11481851)"
I172080728,03115,Investigate Person,INVESTIGATE PERSON,C11,351,,2017-07-11 11:00:00,2017,7,Tuesday,11,Part Three,CLAYTON ST,42.30082926,-71.05584914,"(42.30082926, -71.05584914)"
I172055972,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,C11,351,,2017-07-11 11:05:00,2017,7,Tuesday,11,Part Three,DORCHESTER AVE,42.29977582,-71.06029763,"(42.29977582, -71.06029763)"
I172055993,03018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,A15,60,,2017-07-11 11:07:00,2017,7,Tuesday,11,Part Three,CITY SQ,42.37196094,-71.06217021,"(42.37196094, -71.06217021)"
I172056019,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,A7,824,,2017-07-11 11:09:00,2017,7,Tuesday,11,Part Three,LEXINGTON ST,42.37907259,-71.03386728,"(42.37907259, -71.03386728)"
I172056000,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,456,,2017-07-11 11:12:00,2017,7,Tuesday,11,Part Three,GREENWOOD ST,42.3008484,-71.07982055,"(42.30084840, -71.07982055)"
I172055990,03501,Missing Person Reported,MISSING PERSON,E18,523,,2017-07-11 11:24:00,2017,7,Tuesday,11,Part Three,GLENWOOD AVE,42.2482912,-71.12630592,"(42.24829120, -71.12630592)"
I172055990,03502,Missing Person Located,MISSING PERSON - LOCATED,E18,523,,2017-07-11 11:24:00,2017,7,Tuesday,11,Part Three,GLENWOOD AVE,42.2482912,-71.12630592,"(42.24829120, -71.12630592)"
I172056601,01402,Vandalism,VANDALISM,B2,600,,2017-07-11 11:28:00,2017,7,Tuesday,11,Part Two,HUNTINGTON AVE,42.3375009,-71.09583094,"(42.33750090, -71.09583094)"
I172056601,01304,Recovered Stolen Property,PROPERTY - STOLEN THEN RECOVERED,B2,600,,2017-07-11 11:28:00,2017,7,Tuesday,11,Part Two,HUNTINGTON AVE,42.3375009,-71.09583094,"(42.33750090, -71.09583094)"
I172056601,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,B2,600,,2017-07-11 11:28:00,2017,7,Tuesday,11,Part One,HUNTINGTON AVE,42.3375009,-71.09583094,"(42.33750090, -71.09583094)"
I172056029,02610,Other,TRESPASSING,A1,113,,2017-07-11 11:28:00,2017,7,Tuesday,11,Part Two,ESSEX ST,42.35255545,-71.06068136,"(42.35255545, -71.06068136)"
I172055977,03114,Investigate Property,INVESTIGATE PROPERTY,A1,78,,2017-07-11 11:36:00,2017,7,Tuesday,11,Part Three,UNION ST,42.36148163,-71.05719146,"(42.36148163, -71.05719146)"
I172056583,00617,Larceny,LARCENY THEFT FROM BUILDING,D4,627,,2017-07-11 11:40:00,2017,7,Tuesday,11,Part One,KILMARNOCK ST,42.34353469,-71.09980109,"(42.34353469, -71.09980109)"
I172056383,01402,Vandalism,VANDALISM,B3,467,,2017-07-11 11:45:00,2017,7,Tuesday,11,Part Two,GILMER ST,42.28281074,-71.09722321,"(42.28281074, -71.09722321)"
I172057906,00617,Larceny,LARCENY THEFT FROM BUILDING,C11,394,,2017-07-11 11:51:00,2017,7,Tuesday,11,Part One,DORCHESTER AVE,42.28526024,-71.06444063,"(42.28526024, -71.06444063)"
I172055981,03114,Investigate Property,INVESTIGATE PROPERTY,B3,446,,2017-07-11 11:52:00,2017,7,Tuesday,11,Part Three,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
