INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I162060417,03106,Property Related Damage,PROPERTY - ACCIDENTAL DAMAGE,C6,207,,2016-07-27 18:12:00,2016,7,Wednesday,18,Part Three,,,,
I162060100,03125,Warrant Arrests,WARRANT ARREST,C11,918,,2016-07-27 18:13:00,2016,7,Wednesday,18,Part Three,SUMNER ST,42.31777605,-71.0619754,"(42.31777605, -71.06197540)"
I162060100,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,918,,2016-07-27 18:13:00,2016,7,Wednesday,18,Part One,SUMNER ST,42.31777605,-71.0619754,"(42.31777605, -71.06197540)"
I162060091,02007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,B3,908,,2016-07-27 18:25:00,2016,7,Wednesday,18,Part Two,SHANDON RD,42.29611583,-71.09121958,"(42.29611583, -71.09121958)"
I162060161,02007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,A15,58,,2016-07-27 18:26:00,2016,7,Wednesday,18,Part Two,DUNSTABLE ST,42.376852,-71.06887255,"(42.37685200, -71.06887255)"
I162060087,02646,Liquor Violation,LIQUOR - DRINKING IN PUBLIC,D4,137,,2016-07-27 18:28:00,2016,7,Wednesday,18,Part Two,WASHINGTON ST,42.33044113,-71.08373481,"(42.33044113, -71.08373481)"
I162060182,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,E18,486,,2016-07-27 18:29:00,2016,7,Wednesday,18,Part Two,GREENFIELD RD,42.26759648,-71.10215037,"(42.26759648, -71.10215037)"
I162060730,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,359,,2016-07-27 18:30:00,2016,7,Wednesday,18,Part Three,PARK ST,42.29560666,-71.07162103,"(42.29560666, -71.07162103)"
I162060111,01402,Vandalism,VANDALISM,C11,335,,2016-07-27 18:32:00,2016,7,Wednesday,18,Part Two,CLARKSON ST,42.30829668,-71.06747771,"(42.30829668, -71.06747771)"
I162060116,03125,Warrant Arrests,WARRANT ARREST,D4,130,,2016-07-27 18:37:00,2016,7,Wednesday,18,Part Three,BOYLSTON ST,42.3503787,-71.07626098,"(42.35037870, -71.07626098)"
I162060089,02610,Other,TRESPASSING,D4,170,,2016-07-27 18:42:00,2016,7,Wednesday,18,Part Two,HARRISON AVE,42.33048169,-71.0816673,"(42.33048169, -71.08166730)"
I162060090,03503,Missing Person Located,MISSING PERSON - NOT REPORTED - LOCATED,A7,22,,2016-07-27 18:43:00,2016,7,Wednesday,18,Part Three,PORTER ST,42.3746571,-71.03822833,"(42.37465710, -71.03822833)"
I162060092,03018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,D14,282,,2016-07-27 18:43:00,2016,7,Wednesday,18,Part Three,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I162060363,02629,Harassment,HARASSMENT,A7,22,,2016-07-27 18:46:00,2016,7,Wednesday,18,Part Two,PARIS ST,42.37442697,-71.03527876,"(42.37442697, -71.03527876)"
I162060166,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,E13,303,,2016-07-27 18:48:00,2016,7,Wednesday,18,Part One,ATHERTON PL,42.31682858,-71.09938107,"(42.31682858, -71.09938107)"
I162060098,03115,Investigate Person,INVESTIGATE PERSON,A1,66,,2016-07-27 18:50:00,2016,7,Wednesday,18,Part Three,PINCKNEY ST,42.35877431,-71.07142509,"(42.35877431, -71.07142509)"
I162060356,02629,Harassment,HARASSMENT,A7,22,,2016-07-27 18:52:00,2016,7,Wednesday,18,Part Two,PARIS ST,42.37442697,-71.03527876,"(42.37442697, -71.03527876)"
I162060101,02629,Harassment,HARASSMENT,D4,165,,2016-07-27 18:54:00,2016,7,Wednesday,18,Part Two,W DEDHAM ST,42.34186765,-71.07272215,"(42.34186765, -71.07272215)"
I162060093,01874,Drug Violation,DRUGS - OTHER,C6,200,,2016-07-27 18:54:00,2016,7,Wednesday,18,Part Two,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)"
I162060094,01843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C6,200,,2016-07-27 18:55:00,2016,7,Wednesday,18,Part Two,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)"
I162060125,02647,Other,THREATS TO DO BODILY HARM,C11,460,,2016-07-27 18:57:00,2016,7,Wednesday,18,Part Two,WASHINGTON ST,42.30356539,-71.07868148,"(42.30356539, -71.07868148)"
I162060684,00616,Larceny,LARCENY THEFT OF BICYCLE,E13,569,,2016-07-27 19:00:00,2016,7,Wednesday,19,Part One,ROSSMORE RD,42.30347577,-71.10531548,"(42.30347577, -71.10531548)"
I162060319,00616,Larceny,LARCENY THEFT OF BICYCLE,C6,219,,2016-07-27 19:00:00,2016,7,Wednesday,19,Part One,OLD HARBOR ST,42.33234764,-71.047443,"(42.33234764, -71.04744300)"
I162060107,00613,Larceny,LARCENY SHOPLIFTING,D4,618,,2016-07-27 19:08:00,2016,7,Wednesday,19,Part One,HUNTINGTON AVE,42.34091586,-71.08771531,"(42.34091586, -71.08771531)"
I162060107,01402,Vandalism,VANDALISM,D4,618,,2016-07-27 19:08:00,2016,7,Wednesday,19,Part Two,HUNTINGTON AVE,42.34091586,-71.08771531,"(42.34091586, -71.08771531)"
I162060118,01832,Drug Violation,DRUGS - SICK ASSIST - OTHER HARMFUL DRUG,A7,17,,2016-07-27 19:13:00,2016,7,Wednesday,19,Part Two,E EAGLE ST,42.381334,-71.02718945,"(42.38133400, -71.02718945)"
I162060097,03201,Property Lost,PROPERTY - LOST,B2,289,,2016-07-27 19:18:00,2016,7,Wednesday,19,Part Three,TREMONT ST,42.33364401,-71.09086302,"(42.33364401, -71.09086302)"
I162060119,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B2, ,,2016-07-27 19:22:00,2016,7,Wednesday,19,Part Three,COLUMBIA RD,,,
I162060105,03125,Warrant Arrests,WARRANT ARREST,A1,173,,2016-07-27 19:24:00,2016,7,Wednesday,19,Part Three,KNEELAND ST,42.34994662,-71.05892052,"(42.34994662, -71.05892052)"
I162060474,00619,Larceny,LARCENY ALL OTHERS,D14,797,,2016-07-27 19:30:00,2016,7,Wednesday,19,Part One,COMMONWEALTH AVE,42.35170571,-71.11989956,"(42.35170571, -71.11989956)"
I162060477,00617,Larceny,LARCENY THEFT FROM BUILDING,D14,797,,2016-07-27 19:30:00,2016,7,Wednesday,19,Part One,COMMONWEALTH AVE,42.35170571,-71.11989956,"(42.35170571, -71.11989956)"
I162060262,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A1,72,,2016-07-27 19:30:00,2016,7,Wednesday,19,Part One,CAMBRIDGE ST,42.36109742,-71.06206081,"(42.36109742, -71.06206081)"
I162060152,03503,Missing Person Located,MISSING PERSON - NOT REPORTED - LOCATED,B2,304,,2016-07-27 19:30:00,2016,7,Wednesday,19,Part Three,WASHINGTON ST,42.31943966,-71.09467467,"(42.31943966, -71.09467467)"
I162060121,01001,Counterfeiting,FORGERY / COUNTERFEITING,D4,168,,2016-07-27 19:37:00,2016,7,Wednesday,19,Part Two,WASHINGTON ST,42.33816387,-71.07461217,"(42.33816387, -71.07461217)"
I162060137,03115,Investigate Person,INVESTIGATE PERSON,B3,424,,2016-07-27 19:38:00,2016,7,Wednesday,19,Part Three,CROSSMAN ST,42.27394426,-71.09112697,"(42.27394426, -71.09112697)"
I162060128,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,261,,2016-07-27 19:41:00,2016,7,Wednesday,19,Part Three,W COTTAGE ST,42.32105956,-71.07313291,"(42.32105956, -71.07313291)"
I162060114,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A7,17,,2016-07-27 19:42:00,2016,7,Wednesday,19,Part Three,PRINCETON ST,42.38059507,-71.02774818,"(42.38059507, -71.02774818)"
I162060117,02906,Violations,VAL - OPERATING UNREG/UNINS  CAR,B2,296,,2016-07-27 19:44:00,2016,7,Wednesday,19,Part Two,MORELAND ST,42.32454579,-71.08016117,"(42.32454579, -71.08016117)"
I162060156,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,A1,80,,2016-07-27 19:45:00,2016,7,Wednesday,19,Part Two,PRINCE ST,42.36608625,-71.05696428,"(42.36608625, -71.05696428)"
I162060113,03001,Medical Assistance,DEATH INVESTIGATION,A7,19,,2016-07-27 19:55:00,2016,7,Wednesday,19,Part Three,PRESCOTT ST,42.37935616,-71.03002495,"(42.37935616, -71.03002495)"
I162060108,01810,Drug Violation,DRUGS - SALE / MANUFACTURING,E18,520,,2016-07-27 19:56:00,2016,7,Wednesday,19,Part Two,HYDE PARK AVE,42.25621592,-71.12401947,"(42.25621592, -71.12401947)"
I162060109,02604,Other,EXTORTION OR BLACKMAIL,B2,323,,2016-07-27 19:57:00,2016,7,Wednesday,19,Part Two,HOLBORN ST,42.31407167,-71.08010711,"(42.31407167, -71.08010711)"
I162060112,03115,Investigate Person,INVESTIGATE PERSON,B2,280,,2016-07-27 19:58:00,2016,7,Wednesday,19,Part Three,DUDLEY ST,42.32872589,-71.08382217,"(42.32872589, -71.08382217)"
I162061706,01201,Embezzlement,EMBEZZLEMENT,D4,142,,2016-07-27 20:00:00,2016,7,Wednesday,20,Part Two,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576, -71.08688339)"
I162065288,00616,Larceny,LARCENY THEFT OF BICYCLE,D4,617,,2016-07-27 20:00:00,2016,7,Wednesday,20,Part One,AGASSIZ RD,42.34321778,-71.09453163,"(42.34321778, -71.09453163)"
I162060391,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A7,14,,2016-07-27 20:00:00,2016,7,Wednesday,20,Part One,WORDSWORTH ST,42.38492212,-71.0174635,"(42.38492212, -71.01746350)"
I162060133,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,121,,2016-07-27 20:00:00,2016,7,Wednesday,20,Part Three,STUART ST,42.35106637,-71.06549569,"(42.35106637, -71.06549569)"
I162060131,03115,Investigate Person,INVESTIGATE PERSON,C11,355,,2016-07-27 20:08:00,2016,7,Wednesday,20,Part Three,GIBSON ST,42.29755533,-71.0597091,"(42.29755533, -71.05970910)"
I162062625,03115,Investigate Person,INVESTIGATE PERSON,D14,792,,2016-07-27 20:13:00,2016,7,Wednesday,20,Part Three,COMMONWEALTH AVE,42.34803673,-71.14024723,"(42.34803673, -71.14024723)"
I162060132,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,257,,2016-07-27 20:15:00,2016,7,Wednesday,20,Part Three,STOUGHTON STREET PL,42.31598698,-71.06326327,"(42.31598698, -71.06326327)"
I162060352,00616,Larceny,LARCENY THEFT OF BICYCLE,D4,629,,2016-07-27 20:15:00,2016,7,Wednesday,20,Part One,ABERDEEN ST,42.34635344,-71.1038181,"(42.34635344, -71.10381810)"
I162060138,03108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",B2,309,,2016-07-27 20:17:00,2016,7,Wednesday,20,Part Three,S CHARLAME CT,42.31939136,-71.08544157,"(42.31939136, -71.08544157)"
I162060120,00616,Larceny,LARCENY THEFT OF BICYCLE,B2,327,,2016-07-27 20:20:00,2016,7,Wednesday,20,Part One,HARTFORD CT,42.31437447,-71.07282876,"(42.31437447, -71.07282876)"
I162060168,03114,Investigate Property,INVESTIGATE PROPERTY,C6,175,,2016-07-27 20:22:00,2016,7,Wednesday,20,Part Three,WOODWARD AVE,42.3250287,-71.07341448,"(42.32502870, -71.07341448)"
I162060124,01842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C6,914,,2016-07-27 20:25:00,2016,7,Wednesday,20,Part Two,DR. MICHAEL GAVIN WAY,42.32708073,-71.05254143,"(42.32708073, -71.05254143)"
I162060140,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,83,,2016-07-27 20:27:00,2016,7,Wednesday,20,Part Three,TILESTON ST,42.36556318,-71.05394605,"(42.36556318, -71.05394605)"
I162060288,03201,Property Lost,PROPERTY - LOST,A1,118,,2016-07-27 20:30:00,2016,7,Wednesday,20,Part Three,CHARLES ST S,42.35094628,-71.06685604,"(42.35094628, -71.06685604)"
I162060157,00619,Larceny,LARCENY ALL OTHERS,E13,578,,2016-07-27 20:32:00,2016,7,Wednesday,20,Part One,LAMARTINE ST,42.31844442,-71.10399969,"(42.31844442, -71.10399969)"
I162060139,03125,Warrant Arrests,WARRANT ARREST,B2,181,,2016-07-27 20:32:00,2016,7,Wednesday,20,Part Three,NORFOLK AVE,42.32648859,-71.07117436,"(42.32648859, -71.07117436)"
I162060139,02610,Other,TRESPASSING,B2,181,,2016-07-27 20:32:00,2016,7,Wednesday,20,Part Two,NORFOLK AVE,42.32648859,-71.07117436,"(42.32648859, -71.07117436)"
I162060130,03114,Investigate Property,INVESTIGATE PROPERTY,B2,602,,2016-07-27 20:43:00,2016,7,Wednesday,20,Part Three,SAINT ALPHONSUS ST,42.33364098,-71.1008891,"(42.33364098, -71.10088910)"
I162060188,00617,Larceny,LARCENY THEFT FROM BUILDING,D4,131,,2016-07-27 20:52:00,2016,7,Wednesday,20,Part One,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I162060142,03820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,B2, ,,2016-07-27 20:53:00,2016,7,Wednesday,20,Part Three,HUMBOLDT AVE,,,
I162060158,03803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,E18,499,,2016-07-27 21:00:00,2016,7,Wednesday,21,Part Three,CLARE AVE,42.27759995,-71.11826386,"(42.27759995, -71.11826386)"
I162060249,00724,Auto Theft,AUTO THEFT,D4,136,,2016-07-27 21:00:00,2016,7,Wednesday,21,Part One,GLOUCESTER ST,42.35053286,-71.08481789,"(42.35053286, -71.08481789)"
I162060147,03114,Investigate Property,INVESTIGATE PROPERTY,B3,434,,2016-07-27 21:03:00,2016,7,Wednesday,21,Part Three,NORFOLK TER,42.28602099,-71.0802869,"(42.28602099, -71.08028690)"
I162060154,03410,Towed,TOWED MOTOR VEHICLE,D14,793,,2016-07-27 21:13:00,2016,7,Wednesday,21,Part Three,BRAINERD RD,42.34654105,-71.13514595,"(42.34654105, -71.13514595)"
I162060415,00615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,, ,,2016-07-27 21:30:00,2016,7,Wednesday,21,Part One,,42.34094202,-71.0772998,"(42.34094202, -71.07729980)"
I162060205,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,799,,2016-07-27 21:30:00,2016,7,Wednesday,21,Part One,HARTLEY TER,42.3547096,-71.1256542,"(42.35470960, -71.12565420)"
I162060175,03201,Property Lost,PROPERTY - LOST,A1,85,,2016-07-27 21:33:00,2016,7,Wednesday,21,Part Three,PRINCE ST,42.36545556,-71.05590275,"(42.36545556, -71.05590275)"
I162060160,01402,Vandalism,VANDALISM,D4,629,,2016-07-27 21:39:00,2016,7,Wednesday,21,Part Two,PARK DR,42.34598862,-71.1047765,"(42.34598862, -71.10477650)"
I162060174,00616,Larceny,LARCENY THEFT OF BICYCLE,D4,617,,2016-07-27 21:44:00,2016,7,Wednesday,21,Part One,HUNTINGTON AVE,42.33860282,-71.09355306,"(42.33860282, -71.09355306)"
I162060164,03301,Verbal Disputes,VERBAL DISPUTE,B3,427,,2016-07-27 21:44:00,2016,7,Wednesday,21,Part Three,FESSENDEN ST,42.27855984,-71.09199697,"(42.27855984, -71.09199697)"
I162060150,01001,Counterfeiting,FORGERY / COUNTERFEITING,B2,291,,2016-07-27 21:45:00,2016,7,Wednesday,21,Part Two,CEDAR ST,42.32720581,-71.09414427,"(42.32720581, -71.09414427)"
I162060718,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D14,794,,2016-07-27 21:50:00,2016,7,Wednesday,21,Part Two,COMMONWEALTH AVE,42.35007201,-71.13202926,"(42.35007201, -71.13202926)"
I162060155,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,444,,2016-07-27 21:52:00,2016,7,Wednesday,21,Part Three,BLUE HILL AVE,42.29908734,-71.08652243,"(42.29908734, -71.08652243)"
I162060176,00619,Larceny,LARCENY ALL OTHERS,A1, ,,2016-07-27 22:01:00,2016,7,Wednesday,22,Part One,ESSEX ST,,,
I162060172,03114,Investigate Property,INVESTIGATE PROPERTY,B3, ,,2016-07-27 22:04:00,2016,7,Wednesday,22,Part Three,GALLIVAN BLVD,,,
I162060162,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,, ,,2016-07-27 22:09:00,2016,7,Wednesday,22,Part One,,42.35142962,-71.07043512,"(42.35142962, -71.07043512)"
I162060163,01402,Vandalism,VANDALISM,B2,184,,2016-07-27 22:10:00,2016,7,Wednesday,22,Part Two,HUMPHREYS ST,42.3185794,-71.0679278,"(42.31857940, -71.06792780)"
I162060180,03115,Investigate Person,INVESTIGATE PERSON,D14,792,,2016-07-27 22:40:00,2016,7,Wednesday,22,Part Three,KELTON ST,42.34819899,-71.13941863,"(42.34819899, -71.13941863)"
I162060170,02647,Other,THREATS TO DO BODILY HARM,A7, ,,2016-07-27 22:41:00,2016,7,Wednesday,22,Part Two,MAVERICK ST,,,
I162060184,03301,Verbal Disputes,VERBAL DISPUTE,B2,267,,2016-07-27 22:45:00,2016,7,Wednesday,22,Part Three,FOREST ST,42.3255589,-71.07600982,"(42.32555890, -71.07600982)"
I162060551,00615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,E13,574,,2016-07-27 23:00:00,2016,7,Wednesday,23,Part One,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I162060248,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A15,38,,2016-07-27 23:00:00,2016,7,Wednesday,23,Part One,EIGHTH ST,42.37474921,-71.05270605,"(42.37474921, -71.05270605)"
I162060199,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A1,109,,2016-07-27 23:18:00,2016,7,Wednesday,23,Part One,FRANKLIN ST,42.35669329,-71.05374582,"(42.35669329, -71.05374582)"
I162060189,03301,Verbal Disputes,VERBAL DISPUTE,C11,365,,2016-07-27 23:20:30,2016,7,Wednesday,23,Part Three,DORCHESTER AVE,42.29025219,-71.06304942,"(42.29025219, -71.06304942)"
I162060195,03301,Verbal Disputes,VERBAL DISPUTE,B3,427,,2016-07-27 23:22:00,2016,7,Wednesday,23,Part Three,WILMORE ST,42.2779637,-71.09246318,"(42.27796370, -71.09246318)"
I162060190,03201,Property Lost,PROPERTY - LOST,A1,75,,2016-07-27 23:30:00,2016,7,Wednesday,23,Part Three,FRIEND ST,42.36496663,-71.06157974,"(42.36496663, -71.06157974)"
I162060191,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,426,,2016-07-27 23:37:00,2016,7,Wednesday,23,Part One,BLUE HILL AVE,42.267716,-71.093708,"(42.26771600, -71.09370800)"
I162060231,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,E18,532,,2016-07-27 23:45:00,2016,7,Wednesday,23,Part Two,EDSON ST,42.24283958,-71.13775752,"(42.24283958, -71.13775752)"
I162060196,03115,Investigate Person,INVESTIGATE PERSON,E5,662,,2016-07-27 23:56:00,2016,7,Wednesday,23,Part Three,WALTER ST,42.29234077,-71.13048371,"(42.29234077, -71.13048371)"
I162064319,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,153,,2016-07-28 00:00:00,2016,7,Thursday,0,Part One,TREMONT ST,42.34258727,-71.0742004,"(42.34258727, -71.07420040)"
I162060615,03205,License Plate Related Incidents,M/V PLATES - LOST,E13,571,,2016-07-28 00:00:00,2016,7,Thursday,0,Part Three,SIGOURNEY ST,42.30892227,-71.09986991,"(42.30892227, -71.09986991)"
I162060460,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,534,,2016-07-28 00:00:00,2016,7,Thursday,0,Part Three,RIVER ST,42.24316302,-71.14175229,"(42.24316302, -71.14175229)"
I162061264,03201,Property Lost,PROPERTY - LOST,C11,244,,2016-07-28 00:01:00,2016,7,Thursday,0,Part Three,DORCHESTER AVE,42.3181199,-71.05673136,"(42.31811990, -71.05673136)"
I162062079,01106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,C6,199,,2016-07-28 00:01:00,2016,7,Thursday,0,Part Two,W FOURTH ST,42.34082366,-71.0558791,"(42.34082366, -71.05587910)"
I162060193,03115,Investigate Person,INVESTIGATE PERSON,D14,794,,2016-07-28 00:11:00,2016,7,Thursday,0,Part Three,GREYLOCK RD,42.35042708,-71.13496065,"(42.35042708, -71.13496065)"
I162060208,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,368,,2016-07-28 00:13:00,2016,7,Thursday,0,Part Three,TRAIN ST,42.29532845,-71.05522499,"(42.29532845, -71.05522499)"
I162060197,00301,Robbery,ROBBERY - STREET,C11,356,,2016-07-28 00:22:00,2016,7,Thursday,0,Part One,FAULKNER CIR,42.2996355,-71.06168821,"(42.29963550, -71.06168821)"
I162060204,00423,Aggravated Assault,ASSAULT - AGGRAVATED,E13,574,,2016-07-28 00:30:00,2016,7,Thursday,0,Part One,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I162060200,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,, ,,2016-07-28 00:36:00,2016,7,Thursday,0,Part One,BROAD,,,
I162060192,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,D4,147,,2016-07-28 00:38:00,2016,7,Thursday,0,Part One,COLUMBUS AVE,42.3413865,-71.0808255,"(42.34138650, -71.08082550)"
I162060194,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,E13,573,,2016-07-28 00:38:00,2016,7,Thursday,0,Part One,KENTON RD,42.30736244,-71.10661059,"(42.30736244, -71.10661059)"
I162060206,02641,Other,VIOLATION - HAWKER AND PEDDLER,B2,179,,2016-07-28 00:42:00,2016,7,Thursday,0,Part Two,MASSACHUSETTS AVE,42.332531,-71.07213,"(42.33253100, -71.07213000)"
I162060210,00615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,C11,257,,2016-07-28 00:42:00,2016,7,Thursday,0,Part One,STOUGHTON ST,42.3166175,-71.06407827,"(42.31661750, -71.06407827)"
I162060206,03125,Warrant Arrests,WARRANT ARREST,B2,179,,2016-07-28 00:42:00,2016,7,Thursday,0,Part Three,MASSACHUSETTS AVE,42.332531,-71.07213,"(42.33253100, -71.07213000)"
I162060209,03125,Warrant Arrests,WARRANT ARREST,E13,304,,2016-07-28 01:04:00,2016,7,Thursday,1,Part Three,WASHINGTON ST,42.31615184,-71.09795135,"(42.31615184, -71.09795135)"
I162060209,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,304,,2016-07-28 01:04:00,2016,7,Thursday,1,Part One,WASHINGTON ST,42.31615184,-71.09795135,"(42.31615184, -71.09795135)"
I162060207,00619,Larceny,LARCENY ALL OTHERS,A15,39,,2016-07-28 01:12:00,2016,7,Thursday,1,Part One,CHARLES RIVER AVE,42.37056285,-71.06077324,"(42.37056285, -71.06077324)"
I162060213,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,64,,2016-07-28 01:19:00,2016,7,Thursday,1,Part Three,FRUIT ST,42.36240281,-71.06954652,"(42.36240281, -71.06954652)"
I162060211,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),D4,147,,2016-07-28 01:29:00,2016,7,Thursday,1,Other,COLUMBUS AVE,42.341127,-71.081152,"(42.34112700, -71.08115200)"
I162060224,03301,Verbal Disputes,VERBAL DISPUTE,B2,296,,2016-07-28 01:45:00,2016,7,Thursday,1,Part Three,MORELAND ST,42.32492328,-71.08069053,"(42.32492328, -71.08069053)"
I162060214,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,177,,2016-07-28 02:01:00,2016,7,Thursday,2,Part Two,MASSACHUSETTS AVE,42.32856401,-71.06835343,"(42.32856401, -71.06835343)"
I162060216,03114,Investigate Property,INVESTIGATE PROPERTY,C6,230,,2016-07-28 02:16:00,2016,7,Thursday,2,Part Three,E SEVENTH ST,42.33228037,-71.03630323,"(42.33228037, -71.03630323)"
I162060217,00301,Robbery,ROBBERY - STREET,B2,262,,2016-07-28 02:47:00,2016,7,Thursday,2,Part One,BLUE HILL AVE,42.32126432,-71.07748775,"(42.32126432, -71.07748775)"
I162060305,03115,Investigate Person,INVESTIGATE PERSON,E18,541,,2016-07-28 02:52:00,2016,7,Thursday,2,Part Three,RIVER ST,42.2533034,-71.12971806,"(42.25330340, -71.12971806)"
I162060220,02662,Ballistics,BALLISTICS EVIDENCE/FOUND,B2,319,,2016-07-28 03:52:00,2016,7,Thursday,3,Part Two,NAZING ST,42.30664081,-71.08584976,"(42.30664081, -71.08584976)"
I162060329,03501,Missing Person Reported,MISSING PERSON,E5,733,,2016-07-28 04:00:00,2016,7,Thursday,4,Part Three,WOLFE ST,42.28599315,-71.16518273,"(42.28599315, -71.16518273)"
I162060329,03502,Missing Person Located,MISSING PERSON - LOCATED,E5,733,,2016-07-28 04:00:00,2016,7,Thursday,4,Part Three,WOLFE ST,42.28599315,-71.16518273,"(42.28599315, -71.16518273)"
I162060222,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,901,,2016-07-28 04:51:00,2016,7,Thursday,4,Part Three,PARKER ST,42.33375961,-71.09574009,"(42.33375961, -71.09574009)"
I162060226,03001,Medical Assistance,DEATH INVESTIGATION,B3,467,,2016-07-28 05:07:00,2016,7,Thursday,5,Part Three,WELLINGTON HILL ST,42.28464725,-71.09473285,"(42.28464725, -71.09473285)"
I162060233,03018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,A1,89,,2016-07-28 05:19:00,2016,7,Thursday,5,Part Three,COMMERCIAL ST,42.36292397,-71.05180207,"(42.36292397, -71.05180207)"
I162060228,03125,Warrant Arrests,WARRANT ARREST,B3,477,,2016-07-28 05:45:00,2016,7,Thursday,5,Part Three,LIVERMORE ST,42.27654229,-71.10494682,"(42.27654229, -71.10494682)"
I162060228,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,477,,2016-07-28 05:45:00,2016,7,Thursday,5,Part One,LIVERMORE ST,42.27654229,-71.10494682,"(42.27654229, -71.10494682)"
I162060234,03109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C11,345,,2016-07-28 05:47:00,2016,7,Thursday,5,Part Three,DRAPER ST,42.30315068,-71.06414995,"(42.30315068, -71.06414995)"
I162060234,00301,Robbery,ROBBERY - STREET,C11,345,,2016-07-28 05:47:00,2016,7,Thursday,5,Part One,DRAPER ST,42.30315068,-71.06414995,"(42.30315068, -71.06414995)"
I162060227,03801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,C11,393,,2016-07-28 05:48:00,2016,7,Thursday,5,Part Three,WRENTHAM ST,42.28790635,-71.06199818,"(42.28790635, -71.06199818)"
